from,to,weight
4672290880,4672272752,-10.0
4672290880,4672272656,-10.0
4672290880,4672272944,-10.0
4672290880,4672272848,-10.0
4672290880,4672273136,-10.0
4672290880,4672274048,-10.0
4672291888,4672272176,0.4
4672291888,4672274048,0.2
4672292032,4672272368,0.4
4672292032,4672274048,0.2
4672291936,4672272176,0.4
4672291936,4672274048,0.2
4672292224,4672272368,0.4
4672292224,4672274048,0.2
4672292128,4672272176,0.4
4672292128,4672274048,0.2
4672292416,4672272368,0.4
4672292416,4672274048,0.2
4672292320,4672272176,0.4
4672292320,4672274048,0.2
4672292608,4672272368,0.4
4672292608,4672274048,0.2
4672292512,4672272176,0.4
4672292512,4672274048,0.2
4672292800,4672272368,0.4
4672292800,4672274048,0.2
4672274048,4672291888,-10.0
4672274048,4672292032,-10.0
4672274048,4672291936,-10.0
4672274048,4672292224,-10.0
4672274048,4672292128,-10.0
4672274048,4672292416,-10.0
4672274048,4672292320,-10.0
4672274048,4672292608,-10.0
4672274048,4672292512,-10.0
4672274048,4672292800,-10.0
4672274048,4672290880,-10.0
4672293040,4672274384,0.4
4672293040,4672292704,0.2
4672293232,4672291024,0.4
4672293232,4672292704,0.2
4672293136,4672274384,0.4
4672293136,4672292704,0.2
4672293424,4672291024,0.4
4672293424,4672292704,0.2
4672293328,4672274384,0.4
4672293328,4672292704,0.2
4672293616,4672291024,0.4
4672293616,4672292704,0.2
4672293520,4672274384,0.4
4672293520,4672292704,0.2
4672293808,4672291024,0.4
4672293808,4672292704,0.2
4672293712,4672274384,0.4
4672293712,4672292704,0.2
4672294000,4672291024,0.4
4672294000,4672292704,0.2
4672292704,4672293040,-10.0
4672292704,4672293232,-10.0
4672292704,4672293136,-10.0
4672292704,4672293424,-10.0
4672292704,4672293328,-10.0
4672292704,4672293616,-10.0
4672292704,4672293520,-10.0
4672292704,4672293808,-10.0
4672292704,4672293712,-10.0
4672292704,4672294000,-10.0
4672292704,4672293088,-10.0
4672291888,4672294096,0.4
4672291888,4672311552,0.2
4672292032,4672294240,0.4
4672292032,4672311552,0.2
4672291936,4672294096,0.4
4672291936,4672311552,0.2
4672292224,4672294240,0.4
4672292224,4672311552,0.2
4672292128,4672294096,0.4
4672292128,4672311552,0.2
4672292416,4672294240,0.4
4672292416,4672311552,0.2
4672292320,4672294096,0.4
4672292320,4672311552,0.2
4672292608,4672294240,0.4
4672292608,4672311552,0.2
4672292512,4672294096,0.4
4672292512,4672311552,0.2
4672292800,4672294240,0.4
4672292800,4672311552,0.2
4672311552,4672291888,-10.0
4672311552,4672292032,-10.0
4672311552,4672291936,-10.0
4672311552,4672292224,-10.0
4672311552,4672292128,-10.0
4672311552,4672292416,-10.0
4672311552,4672292320,-10.0
4672311552,4672292608,-10.0
4672311552,4672292512,-10.0
4672311552,4672292800,-10.0
4672311552,4672290880,-10.0
4672274384,4672294096,0.4
4672274384,4672311552,0.2
4672291024,4672294240,0.4
4672291024,4672311552,0.2
4672290928,4672294096,0.4
4672290928,4672311552,0.2
4672291216,4672294240,0.4
4672291216,4672311552,0.2
4672291120,4672294096,0.4
4672291120,4672311552,0.2
4672291408,4672294240,0.4
4672291408,4672311552,0.2
4672291312,4672294096,0.4
4672291312,4672311552,0.2
4672291600,4672294240,0.4
4672291600,4672311552,0.2
4672291504,4672294096,0.4
4672291504,4672311552,0.2
4672291792,4672294240,0.4
4672291792,4672311552,0.2
4672311552,4672274384,-10.0
4672311552,4672291024,-10.0
4672311552,4672290928,-10.0
4672311552,4672291216,-10.0
4672311552,4672291120,-10.0
4672311552,4672291408,-10.0
4672311552,4672291312,-10.0
4672311552,4672291600,-10.0
4672311552,4672291504,-10.0
4672311552,4672291792,-10.0
4672311552,4672292704,-10.0
4672294096,4672274384,0.4
4672294096,4672292704,0.2
4672294240,4672291024,0.4
4672294240,4672292704,0.2
4672294144,4672274384,0.4
4672294144,4672292704,0.2
4672294432,4672291024,0.4
4672294432,4672292704,0.2
4672294336,4672274384,0.4
4672294336,4672292704,0.2
4672294624,4672291024,0.4
4672294624,4672292704,0.2
4672294528,4672274384,0.4
4672294528,4672292704,0.2
4672294816,4672291024,0.4
4672294816,4672292704,0.2
4672294720,4672274384,0.4
4672294720,4672292704,0.2
4672311456,4672291024,0.4
4672311456,4672292704,0.2
4672292704,4672294096,-10.0
4672292704,4672294240,-10.0
4672292704,4672294144,-10.0
4672292704,4672294432,-10.0
4672292704,4672294336,-10.0
4672292704,4672294624,-10.0
4672292704,4672294528,-10.0
4672292704,4672294816,-10.0
4672292704,4672294720,-10.0
4672292704,4672311456,-10.0
4672292704,4672311552,-10.0
4672311696,4672293040,0.4
4672311696,4672293088,0.2
4672311888,4672293232,0.4
4672311888,4672293088,0.2
4672311792,4672293040,0.4
4672311792,4672293088,0.2
4672312080,4672293232,0.4
4672312080,4672293088,0.2
4672311984,4672293040,0.4
4672311984,4672293088,0.2
4672312272,4672293232,0.4
4672312272,4672293088,0.2
4672312176,4672293040,0.4
4672312176,4672293088,0.2
4672312464,4672293232,0.4
4672312464,4672293088,0.2
4672312368,4672293040,0.4
4672312368,4672293088,0.2
4672312656,4672293232,0.4
4672312656,4672293088,0.2
4672293088,4672311696,-10.0
4672293088,4672311888,-10.0
4672293088,4672311792,-10.0
4672293088,4672312080,-10.0
4672293088,4672311984,-10.0
4672293088,4672312272,-10.0
4672293088,4672312176,-10.0
4672293088,4672312464,-10.0
4672293088,4672312368,-10.0
4672293088,4672312656,-10.0
4672293088,4672313568,-10.0
4672294096,4672312752,0.4
4672294096,4672311744,0.2
4672294240,4672312896,0.4
4672294240,4672311744,0.2
4672294144,4672312752,0.4
4672294144,4672311744,0.2
4672294432,4672312896,0.4
4672294432,4672311744,0.2
4672294336,4672312752,0.4
4672294336,4672311744,0.2
4672294624,4672312896,0.4
4672294624,4672311744,0.2
4672294528,4672312752,0.4
4672294528,4672311744,0.2
4672294816,4672312896,0.4
4672294816,4672311744,0.2
4672294720,4672312752,0.4
4672294720,4672311744,0.2
4672311456,4672312896,0.4
4672311456,4672311744,0.2
4672311744,4672294096,-10.0
4672311744,4672294240,-10.0
4672311744,4672294144,-10.0
4672311744,4672294432,-10.0
4672311744,4672294336,-10.0
4672311744,4672294624,-10.0
4672311744,4672294528,-10.0
4672311744,4672294816,-10.0
4672311744,4672294720,-10.0
4672311744,4672311456,-10.0
4672311744,4672311552,-10.0
4672293040,4672312752,0.4
4672293040,4672311744,0.2
4672293232,4672312896,0.4
4672293232,4672311744,0.2
4672293136,4672312752,0.4
4672293136,4672311744,0.2
4672293424,4672312896,0.4
4672293424,4672311744,0.2
4672293328,4672312752,0.4
4672293328,4672311744,0.2
4672293616,4672312896,0.4
4672293616,4672311744,0.2
4672293520,4672312752,0.4
4672293520,4672311744,0.2
4672293808,4672312896,0.4
4672293808,4672311744,0.2
4672293712,4672312752,0.4
4672293712,4672311744,0.2
4672294000,4672312896,0.4
4672294000,4672311744,0.2
4672311744,4672293040,-10.0
4672311744,4672293232,-10.0
4672311744,4672293136,-10.0
4672311744,4672293424,-10.0
4672311744,4672293328,-10.0
4672311744,4672293616,-10.0
4672311744,4672293520,-10.0
4672311744,4672293808,-10.0
4672311744,4672293712,-10.0
4672311744,4672294000,-10.0
4672311744,4672293088,-10.0
4672312752,4672293040,0.4
4672312752,4672293088,0.2
4672312896,4672293232,0.4
4672312896,4672293088,0.2
4672312800,4672293040,0.4
4672312800,4672293088,0.2
4672313088,4672293232,0.4
4672313088,4672293088,0.2
4672312992,4672293040,0.4
4672312992,4672293088,0.2
4672313280,4672293232,0.4
4672313280,4672293088,0.2
4672313184,4672293040,0.4
4672313184,4672293088,0.2
4672313472,4672293232,0.4
4672313472,4672293088,0.2
4672313376,4672293040,0.4
4672313376,4672293088,0.2
4672313664,4672293232,0.4
4672313664,4672293088,0.2
4672293088,4672312752,-10.0
4672293088,4672312896,-10.0
4672293088,4672312800,-10.0
4672293088,4672313088,-10.0
4672293088,4672312992,-10.0
4672293088,4672313280,-10.0
4672293088,4672313184,-10.0
4672293088,4672313472,-10.0
4672293088,4672313376,-10.0
4672293088,4672313664,-10.0
4672293088,4672311744,-10.0
4672313904,4672311696,0.4
4672313904,4672313568,0.2
4672314096,4672311888,0.4
4672314096,4672313568,0.2
4672314000,4672311696,0.4
4672314000,4672313568,0.2
4672314288,4672311888,0.4
4672314288,4672313568,0.2
4672314192,4672311696,0.4
4672314192,4672313568,0.2
4672314480,4672311888,0.4
4672314480,4672313568,0.2
4672314384,4672311696,0.4
4672314384,4672313568,0.2
4672314672,4672311888,0.4
4672314672,4672313568,0.2
4672314576,4672311696,0.4
4672314576,4672313568,0.2
4672314864,4672311888,0.4
4672314864,4672313568,0.2
4672313568,4672313904,-10.0
4672313568,4672314096,-10.0
4672313568,4672314000,-10.0
4672313568,4672314288,-10.0
4672313568,4672314192,-10.0
4672313568,4672314480,-10.0
4672313568,4672314384,-10.0
4672313568,4672314672,-10.0
4672313568,4672314576,-10.0
4672313568,4672314864,-10.0
4672313568,4672313952,-10.0
4672312752,4672314960,0.4
4672312752,4672328320,0.2
4672312896,4672315104,0.4
4672312896,4672328320,0.2
4672312800,4672314960,0.4
4672312800,4672328320,0.2
4672313088,4672315104,0.4
4672313088,4672328320,0.2
4672312992,4672314960,0.4
4672312992,4672328320,0.2
4672313280,4672315104,0.4
4672313280,4672328320,0.2
4672313184,4672314960,0.4
4672313184,4672328320,0.2
4672313472,4672315104,0.4
4672313472,4672328320,0.2
4672313376,4672314960,0.4
4672313376,4672328320,0.2
4672313664,4672315104,0.4
4672313664,4672328320,0.2
4672328320,4672312752,-10.0
4672328320,4672312896,-10.0
4672328320,4672312800,-10.0
4672328320,4672313088,-10.0
4672328320,4672312992,-10.0
4672328320,4672313280,-10.0
4672328320,4672313184,-10.0
4672328320,4672313472,-10.0
4672328320,4672313376,-10.0
4672328320,4672313664,-10.0
4672328320,4672311744,-10.0
4672311696,4672314960,0.4
4672311696,4672328320,0.2
4672311888,4672315104,0.4
4672311888,4672328320,0.2
4672311792,4672314960,0.4
4672311792,4672328320,0.2
4672312080,4672315104,0.4
4672312080,4672328320,0.2
4672311984,4672314960,0.4
4672311984,4672328320,0.2
4672312272,4672315104,0.4
4672312272,4672328320,0.2
4672312176,4672314960,0.4
4672312176,4672328320,0.2
4672312464,4672315104,0.4
4672312464,4672328320,0.2
4672312368,4672314960,0.4
4672312368,4672328320,0.2
4672312656,4672315104,0.4
4672312656,4672328320,0.2
4672328320,4672311696,-10.0
4672328320,4672311888,-10.0
4672328320,4672311792,-10.0
4672328320,4672312080,-10.0
4672328320,4672311984,-10.0
4672328320,4672312272,-10.0
4672328320,4672312176,-10.0
4672328320,4672312464,-10.0
4672328320,4672312368,-10.0
4672328320,4672312656,-10.0
4672328320,4672313568,-10.0
4672314960,4672311696,0.4
4672314960,4672313568,0.2
4672315104,4672311888,0.4
4672315104,4672313568,0.2
4672315008,4672311696,0.4
4672315008,4672313568,0.2
4672315296,4672311888,0.4
4672315296,4672313568,0.2
4672315200,4672311696,0.4
4672315200,4672313568,0.2
4672327840,4672311888,0.4
4672327840,4672313568,0.2
4672327744,4672311696,0.4
4672327744,4672313568,0.2
4672328032,4672311888,0.4
4672328032,4672313568,0.2
4672327936,4672311696,0.4
4672327936,4672313568,0.2
4672328224,4672311888,0.4
4672328224,4672313568,0.2
4672313568,4672314960,-10.0
4672313568,4672315104,-10.0
4672313568,4672315008,-10.0
4672313568,4672315296,-10.0
4672313568,4672315200,-10.0
4672313568,4672327840,-10.0
4672313568,4672327744,-10.0
4672313568,4672328032,-10.0
4672313568,4672327936,-10.0
4672313568,4672328224,-10.0
4672313568,4672328320,-10.0
4672328464,4672313904,0.4
4672328464,4672313952,0.2
4672328656,4672314096,0.4
4672328656,4672313952,0.2
4672328560,4672313904,0.4
4672328560,4672313952,0.2
4672328848,4672314096,0.4
4672328848,4672313952,0.2
4672328752,4672313904,0.4
4672328752,4672313952,0.2
4672329040,4672314096,0.4
4672329040,4672313952,0.2
4672328944,4672313904,0.4
4672328944,4672313952,0.2
4672329232,4672314096,0.4
4672329232,4672313952,0.2
4672329136,4672313904,0.4
4672329136,4672313952,0.2
4672329424,4672314096,0.4
4672329424,4672313952,0.2
4672313952,4672328464,-10.0
4672313952,4672328656,-10.0
4672313952,4672328560,-10.0
4672313952,4672328848,-10.0
4672313952,4672328752,-10.0
4672313952,4672329040,-10.0
4672313952,4672328944,-10.0
4672313952,4672329232,-10.0
4672313952,4672329136,-10.0
4672313952,4672329424,-10.0
4672313952,4672330336,-10.0
4672314960,4672329520,0.4
4672314960,4672328512,0.2
4672315104,4672329664,0.4
4672315104,4672328512,0.2
4672315008,4672329520,0.4
4672315008,4672328512,0.2
4672315296,4672329664,0.4
4672315296,4672328512,0.2
4672315200,4672329520,0.4
4672315200,4672328512,0.2
4672327840,4672329664,0.4
4672327840,4672328512,0.2
4672327744,4672329520,0.4
4672327744,4672328512,0.2
4672328032,4672329664,0.4
4672328032,4672328512,0.2
4672327936,4672329520,0.4
4672327936,4672328512,0.2
4672328224,4672329664,0.4
4672328224,4672328512,0.2
4672328512,4672314960,-10.0
4672328512,4672315104,-10.0
4672328512,4672315008,-10.0
4672328512,4672315296,-10.0
4672328512,4672315200,-10.0
4672328512,4672327840,-10.0
4672328512,4672327744,-10.0
4672328512,4672328032,-10.0
4672328512,4672327936,-10.0
4672328512,4672328224,-10.0
4672328512,4672328320,-10.0
4672313904,4672329520,0.4
4672313904,4672328512,0.2
4672314096,4672329664,0.4
4672314096,4672328512,0.2
4672314000,4672329520,0.4
4672314000,4672328512,0.2
4672314288,4672329664,0.4
4672314288,4672328512,0.2
4672314192,4672329520,0.4
4672314192,4672328512,0.2
4672314480,4672329664,0.4
4672314480,4672328512,0.2
4672314384,4672329520,0.4
4672314384,4672328512,0.2
4672314672,4672329664,0.4
4672314672,4672328512,0.2
4672314576,4672329520,0.4
4672314576,4672328512,0.2
4672314864,4672329664,0.4
4672314864,4672328512,0.2
4672328512,4672313904,-10.0
4672328512,4672314096,-10.0
4672328512,4672314000,-10.0
4672328512,4672314288,-10.0
4672328512,4672314192,-10.0
4672328512,4672314480,-10.0
4672328512,4672314384,-10.0
4672328512,4672314672,-10.0
4672328512,4672314576,-10.0
4672328512,4672314864,-10.0
4672328512,4672313952,-10.0
4672329520,4672313904,0.4
4672329520,4672313952,0.2
4672329664,4672314096,0.4
4672329664,4672313952,0.2
4672329568,4672313904,0.4
4672329568,4672313952,0.2
4672329856,4672314096,0.4
4672329856,4672313952,0.2
4672329760,4672313904,0.4
4672329760,4672313952,0.2
4672330048,4672314096,0.4
4672330048,4672313952,0.2
4672329952,4672313904,0.4
4672329952,4672313952,0.2
4672330240,4672314096,0.4
4672330240,4672313952,0.2
4672330144,4672313904,0.4
4672330144,4672313952,0.2
4672330432,4672314096,0.4
4672330432,4672313952,0.2
4672313952,4672329520,-10.0
4672313952,4672329664,-10.0
4672313952,4672329568,-10.0
4672313952,4672329856,-10.0
4672313952,4672329760,-10.0
4672313952,4672330048,-10.0
4672313952,4672329952,-10.0
4672313952,4672330240,-10.0
4672313952,4672330144,-10.0
4672313952,4672330432,-10.0
4672313952,4672328512,-10.0
4672330672,4672330768,1.0
4672330672,4672331056,1.0
4672330864,4672330768,1.0
4672330864,4672331056,1.0
4672330768,4672330960,1.0
4672330768,4672331248,1.0
4672331056,4672330960,1.0
4672331056,4672331248,1.0
4672330960,4672331152,1.0
4672330960,4672331440,1.0
4672331248,4672331152,1.0
4672331248,4672331440,1.0
4672331152,4672331344,1.0
4672331152,4672331632,1.0
4672331440,4672331344,1.0
4672331440,4672331632,1.0
4672331344,4672330672,1.0
4672331344,4672330864,1.0
4672331632,4672330672,1.0
4672331632,4672330864,1.0
4706060512,4706060608,1.0
4706060512,4706060896,1.0
4706060704,4706060608,1.0
4706060704,4706060896,1.0
4706060608,4706060800,1.0
4706060608,4706061088,1.0
4706060896,4706060800,1.0
4706060896,4706061088,1.0
4706060800,4706060992,1.0
4706060800,4706061280,1.0
4706061088,4706060992,1.0
4706061088,4706061280,1.0
4706060992,4706061184,1.0
4706060992,4706061472,1.0
4706061280,4706061184,1.0
4706061280,4706061472,1.0
4706061184,4706060512,1.0
4706061184,4706060704,1.0
4706061472,4706060512,1.0
4706061472,4706060704,1.0
4706080272,4706080368,1.0
4706080272,4706080656,1.0
4706080464,4706080368,1.0
4706080464,4706080656,1.0
4706080368,4706080560,1.0
4706080368,4706080848,1.0
4706080656,4706080560,1.0
4706080656,4706080848,1.0
4706080560,4706080752,1.0
4706080560,4706081040,1.0
4706080848,4706080752,1.0
4706080848,4706081040,1.0
4706080752,4706080944,1.0
4706080752,4706081232,1.0
4706081040,4706080944,1.0
4706081040,4706081232,1.0
4706080944,4706080272,1.0
4706080944,4706080464,1.0
4706081232,4706080272,1.0
4706081232,4706080464,1.0
4706095936,4706096032,1.0
4706095936,4706096320,1.0
4706096128,4706096032,1.0
4706096128,4706096320,1.0
4706096032,4706096224,1.0
4706096032,4706096512,1.0
4706096320,4706096224,1.0
4706096320,4706096512,1.0
4706096224,4706096416,1.0
4706096224,4706096704,1.0
4706096512,4706096416,1.0
4706096512,4706096704,1.0
4706096416,4706096608,1.0
4706096416,4706096896,1.0
4706096704,4706096608,1.0
4706096704,4706096896,1.0
4706096608,4706095936,1.0
4706096608,4706096128,1.0
4706096896,4706095936,1.0
4706096896,4706096128,1.0
4706115696,4706115792,1.0
4706115696,4706116080,1.0
4706115888,4706115792,1.0
4706115888,4706116080,1.0
4706115792,4706115984,1.0
4706115792,4706116272,1.0
4706116080,4706115984,1.0
4706116080,4706116272,1.0
4706115984,4706116176,1.0
4706115984,4706116464,1.0
4706116272,4706116176,1.0
4706116272,4706116464,1.0
4706116176,4706116368,1.0
4706116176,4706116656,1.0
4706116464,4706116368,1.0
4706116464,4706116656,1.0
4706116368,4706115696,1.0
4706116368,4706115888,1.0
4706116656,4706115696,1.0
4706116656,4706115888,1.0
4706119008,4706119104,1.0
4706119008,4706119392,1.0
4706119200,4706119104,1.0
4706119200,4706119392,1.0
4706119104,4706119296,1.0
4706119104,4706119584,1.0
4706119392,4706119296,1.0
4706119392,4706119584,1.0
4706119296,4706119488,1.0
4706119296,4706136224,1.0
4706119584,4706119488,1.0
4706119584,4706136224,1.0
4706119488,4706136128,1.0
4706119488,4706136416,1.0
4706136224,4706136128,1.0
4706136224,4706136416,1.0
4706136128,4706119008,1.0
4706136128,4706119200,1.0
4706136416,4706119008,1.0
4706136416,4706119200,1.0
4706138768,4706138864,1.0
